"Asset","Status","RiskScore","Impact","SizeKB"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\jni\example\android\app\src\main\res\mipmap-mdpi\ic_launcher.png","USED","40","KEEP - USED IN CODE","0,43"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\jni\example\android\app\src\main\res\mipmap-xhdpi\ic_launcher.png","USED","40","KEEP - USED IN CODE","0,7"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\jni\example\android\app\src\main\res\mipmap-xxhdpi\ic_launcher.png","USED","40","KEEP - USED IN CODE","1,01"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\jni\example\android\app\src\main\res\mipmap-xxxhdpi\ic_launcher.png","USED","40","KEEP - USED IN CODE","1,41"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\jni\example\linux\flutter\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","2,75"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\jni\example\linux\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","5,07"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\jni\example\macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_1024.png","USED","40","KEEP - USED IN CODE","45,89"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\jni\example\macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_128.png","USED","40","KEEP - USED IN CODE","3,2"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\jni\example\macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_16.png","USED","40","KEEP - USED IN CODE","1,4"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\jni\example\macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_256.png","USED","40","KEEP - USED IN CODE","5,79"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\jni\example\macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_32.png","USED","40","KEEP - USED IN CODE","1,21"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\jni\example\macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_512.png","USED","40","KEEP - USED IN CODE","14,45"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\jni\example\macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_64.png","USED","40","KEEP - USED IN CODE","1,83"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\jni\example\windows\flutter\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","3,48"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\jni\example\windows\runner\resources\app_icon.ico","USED","40","KEEP - USED IN CODE","32,98"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\jni\example\windows\runner\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","1,16"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\jni\example\windows\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","3,82"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\jni\example\README.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,05"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\jni\java\README.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,16"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\jni\linux\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,55"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\jni\src\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","1,44"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\jni\src\README.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,25"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\jni\windows\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,59"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\jni\CHANGELOG.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","11,16"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\jni\README.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","2,18"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\path_provider_windows\example\windows\flutter\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","3,55"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\path_provider_windows\example\windows\runner\resources\app_icon.ico","USED","40","KEEP - USED IN CODE","32,98"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\path_provider_windows\example\windows\runner\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,58"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\path_provider_windows\example\windows\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","3,34"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\path_provider_windows\example\README.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,37"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\path_provider_windows\CHANGELOG.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","2,54"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\path_provider_windows\README.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,51"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\printing\linux\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","2,96"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\printing\windows\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","2,33"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\printing\CHANGELOG.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","11,27"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\printing\CONTRIBUTING.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","4,09"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\printing\example.png","USED","40","KEEP - USED IN CODE","181,5"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\printing\README.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","6,49"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\android\app\src\main\res\mipmap-hdpi\ic_launcher.png","USED","40","KEEP - USED IN CODE","0,53"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\android\app\src\main\res\mipmap-mdpi\ic_launcher.png","USED","40","KEEP - USED IN CODE","0,43"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\android\app\src\main\res\mipmap-xhdpi\ic_launcher.png","USED","40","KEEP - USED IN CODE","0,7"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\android\app\src\main\res\mipmap-xxhdpi\ic_launcher.png","USED","40","KEEP - USED IN CODE","1,01"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\android\app\src\main\res\mipmap-xxxhdpi\ic_launcher.png","USED","40","KEEP - USED IN CODE","1,41"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\assets\flutter_logo.png","PROTECTED","100","CRITICAL - BRAND / CERTIFICATE","7,06"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-1024x1024@1x.png","USED","40","KEEP - USED IN CODE","10,68"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-20x20@1x.png","USED","40","KEEP - USED IN CODE","0,29"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-20x20@2x.png","USED","40","KEEP - USED IN CODE","0,4"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-20x20@3x.png","USED","40","KEEP - USED IN CODE","0,44"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-29x29@1x.png","USED","40","KEEP - USED IN CODE","0,28"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-29x29@2x.png","USED","40","KEEP - USED IN CODE","0,45"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-29x29@3x.png","USED","40","KEEP - USED IN CODE","0,69"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-40x40@1x.png","USED","40","KEEP - USED IN CODE","0,4"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-40x40@2x.png","USED","40","KEEP - USED IN CODE","0,57"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-40x40@3x.png","USED","40","KEEP - USED IN CODE","0,84"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-60x60@2x.png","USED","40","KEEP - USED IN CODE","0,84"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-60x60@3x.png","USED","40","KEEP - USED IN CODE","1,63"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-76x76@1x.png","USED","40","KEEP - USED IN CODE","0,74"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-76x76@2x.png","USED","40","KEEP - USED IN CODE","1,2"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\ios\Runner\Assets.xcassets\AppIcon.appiconset\Icon-App-83.5x83.5@2x.png","USED","40","KEEP - USED IN CODE","1,38"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\ios\Runner\Assets.xcassets\LaunchImage.imageset\LaunchImage.png","USED","40","KEEP - USED IN CODE","0,07"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\ios\Runner\Assets.xcassets\LaunchImage.imageset\LaunchImage@2x.png","USED","40","KEEP - USED IN CODE","0,07"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\ios\Runner\Assets.xcassets\LaunchImage.imageset\LaunchImage@3x.png","USED","40","KEEP - USED IN CODE","0,07"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\ios\Runner\Assets.xcassets\LaunchImage.imageset\README.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,33"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\linux\flutter\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","2,75"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\linux\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","3,59"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_1024.png","USED","40","KEEP - USED IN CODE","100,58"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_128.png","USED","40","KEEP - USED IN CODE","5,55"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_16.png","USED","40","KEEP - USED IN CODE","0,51"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_256.png","USED","40","KEEP - USED IN CODE","13,81"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_32.png","USED","40","KEEP - USED IN CODE","1,04"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_512.png","USED","40","KEEP - USED IN CODE","35,55"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\macos\Runner\Assets.xcassets\AppIcon.appiconset\app_icon_64.png","USED","40","KEEP - USED IN CODE","2,17"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\web\icons\Icon-192.png","USED","40","KEEP - USED IN CODE","5,17"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\web\icons\Icon-512.png","USED","40","KEEP - USED IN CODE","8,06"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\web\favicon.png","PROTECTED","100","CRITICAL - BRAND / CERTIFICATE","0,9"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\windows\flutter\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","3,55"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\windows\runner\resources\app_icon.ico","USED","40","KEEP - USED IN CODE","32,98"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\windows\runner\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,58"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\windows\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","3,34"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\example\README.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,06"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\windows\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","2,02"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\CHANGELOG.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","23,17"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\share_plus\README.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","10,31"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\shared_preferences_windows\example\windows\flutter\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","3,54"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\shared_preferences_windows\example\windows\runner\resources\app_icon.ico","USED","40","KEEP - USED IN CODE","32,98"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\shared_preferences_windows\example\windows\runner\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,58"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\shared_preferences_windows\example\windows\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","3,34"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\shared_preferences_windows\example\README.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,37"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\shared_preferences_windows\CHANGELOG.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","2,11"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\shared_preferences_windows\README.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,53"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\url_launcher_windows\example\windows\flutter\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","3,55"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\url_launcher_windows\example\windows\runner\resources\app_icon.ico","USED","40","KEEP - USED IN CODE","32,98"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\url_launcher_windows\example\windows\runner\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,58"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\url_launcher_windows\example\windows\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","3,74"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\url_launcher_windows\example\README.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,37"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\url_launcher_windows\pigeons\copyright.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,13"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\url_launcher_windows\windows\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","2,5"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\url_launcher_windows\CHANGELOG.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","2,62"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\ephemeral\.plugin_symlinks\url_launcher_windows\README.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,51"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\flutter\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","3,76"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\runner\resources\app_icon.ico","USED","40","KEEP - USED IN CODE","32,98"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\runner\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","1,83"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\windows\CMakeLists.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","4,25"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\_tmp_prompt.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,42"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\ai-files.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","73,14"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\ai-repair-report.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","2,68"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\analysis_report.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","411,78"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\analyze_core_auth.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","9,38"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\analyze_lib_current.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","71,42"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\analyze_lib_only.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","87,19"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\analyze_output.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","200,01"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\analyze_report.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,03"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\analyze_step1_lib.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,86"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\arborescence_lib.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","60,69"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\architecte_unimentorai.txt","PROTECTED","100","CRITICAL - BRAND / CERTIFICATE","0,97"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\ASO.md","USED","40","KEEP - USED IN CODE","0,25"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\asset-safe-delete-v4.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","25,2"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\asset-safe-delete-v5.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","24,49"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\AUDIT_QUALITE_CRITIQUE.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","2,37"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\AUDIT_QUALITE_SANS_COMPROMIS.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","14,07"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\audit_report.md","USED","40","KEEP - USED IN CODE","2,5"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\audit_report.txt","USED","40","KEEP - USED IN CODE","80,38"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\audit_summary.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","1,03"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\audit-prompt.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,47"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\broken_imports.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","9,81"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\cleanup-final-report.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","0,05"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\cleanup-report.txt","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","8,62"
"C:\Users\DJOTOHOU\UNIMENTORAI\unimentorai\CODE_OF_CONDUCT.md","SIMULATED_DELETE","90","SAFE TO DELETE (SIMULATION ONLY)","2,03"
